x, y
0.5007656967840735, 0
0.5050535987748851, 0
0.5093415007656967, 0
0.5136294027565084, 0
0.51791730474732, 0
0.5222052067381316, 0
0.5264931087289433, 0
0.5301684532924962, 0
0.533843797856049, 0
0.5381316998468606, 0
0.5418070444104135, 0
0.5454823889739663, 0
0.5491577335375191, 0
0.552833078101072, 0
0.5565084226646247, 0
0.5601837672281776, 0
0.5644716692189893, 0
0.5681470137825421, 0
0.5724349157733537, 0
0.5767228177641653, 0
0.581010719754977, 0
0.5852986217457886, 0
0.5895865237366003, 0
0.5938744257274119, 0
0.5987748851454824, -0.0005361930294905948
0.6024502297090352, -0.0016085790884718398
0.6061255742725881, -0.003753351206434302
0.6085758039816233, -0.006434316353887387
0.6104134762633997, -0.009115281501340472
0.6116385911179173, -0.012868632707774802
0.612251148545176, -0.016621983914209104
0.6134762633996937, -0.020375335120643434
0.6147013782542113, -0.024128686327077736
0.6153139356814701, -0.027882037533512066
0.6159264931087289, -0.03217158176943699
0.6165390505359877, -0.036461126005361916
0.6171516079632465, -0.040214477211796246
0.6177641653905054, -0.04450402144772117
0.6183767228177641, -0.0482573726541555
0.618989280245023, -0.0520107238605898
0.618989280245023, -0.05576407506702413
0.6196018376722817, -0.05898123324396781
0.6202143950995406, -0.06273458445040214
0.6208269525267993, -0.06648793565683647
0.6214395099540582, -0.07024128686327077
0.6214395099540582, -0.0739946380697051
0.6226646248085758, -0.0772117962466488
0.625114854517611, -0.07345844504021448
0.625114854517611, -0.07024128686327077
0.6275650842266463, -0.06648793565683647
0.628177641653905, -0.07024128686327077
0.6287901990811638, -0.0739946380697051
0.6294027565084226, -0.0777479892761394
0.6294027565084226, -0.08150134048257372
0.6294027565084226, -0.08525469168900804
0.6300153139356814, -0.08900804289544235
0.6306278713629403, -0.09276139410187667
0.6306278713629403, -0.09597855227882038
0.631240428790199, -0.0997319034852547
0.6318529862174579, -0.10294906166219839
0.6330781010719755, -0.10241286863270778
0.6336906584992343, -0.09919571045576407
0.6343032159264931, -0.09544235924932976
0.6349157733537519, -0.09222520107238606
0.6349157733537519, -0.08847184986595175
0.6355283307810107, -0.08525469168900804
0.6355283307810107, -0.08203753351206435
0.6361408882082695, -0.07828418230563003
0.6361408882082695, -0.07506702412868632
0.6361408882082695, -0.07184986595174261
0.6367534456355283, -0.06756032171581769
0.6367534456355283, -0.06380697050938339
0.6373660030627871, -0.06005361930294906
0.6379785604900459, -0.056300268096514755
0.6379785604900459, -0.0520107238605898
0.6379785604900459, -0.0482573726541555
0.6392036753445636, -0.04396782841823055
0.6392036753445636, -0.04075067024128687
0.6398162327718223, -0.03699731903485254
0.6404287901990812, -0.033243967828418236
0.6416539050535988, -0.03002680965147453
0.6428790199081164, -0.0262734584450402
0.6447166921898928, -0.02305630026809652
0.6465543644716691, -0.021983914209115274
0.6496171516079632, -0.023592493297587114
0.6508422664624809, -0.0262734584450402
0.6539050535987748, -0.027345844504021444
0.6545176110260337, -0.03056300268096515
0.6551301684532924, -0.03431635388739945
0.6557427258805513, -0.03806970509383378
0.6563552833078101, -0.04128686327077746
0.6563552833078101, -0.045576407506702415
0.6569678407350689, -0.04932975871313672
0.6569678407350689, -0.05308310991957105
0.6575803981623277, -0.05683646112600535
0.6575803981623277, -0.0611260053619303
0.6581929555895865, -0.0648793565683646
0.6581929555895865, -0.06863270777479893
0.6588055130168453, -0.07238605898123324
0.6588055130168453, -0.07560321715817694
0.6588055130168453, -0.07935656836461126
0.6594180704441042, -0.08310991957104558
