x, y
0.30210970464135023, 0.0801186943620178
0.3080168776371308, 0.08605341246290799
0.3139240506329114, 0.08605341246290799
0.31898734177215193, 0.09198813056379818
0.3240506329113924, 0.09198813056379818
0.329957805907173, 0.09198813056379818
0.33502109704641353, 0.09198813056379818
0.340084388185654, 0.09198813056379818
0.3459915611814346, 0.09792284866468837
0.35189873417721523, 0.09792284866468837
0.3578059071729958, 0.09792284866468837
0.3637130801687764, 0.10385756676557856
0.369620253164557, 0.10385756676557856
0.3755274261603376, 0.10385756676557856
0.38143459915611816, 0.10385756676557856
0.38734177215189874, 0.10979228486646875
0.39324894514767933, 0.10979228486646875
0.3991561181434599, 0.10979228486646875
0.40506329113924056, 0.10979228486646875
0.41012658227848103, 0.10979228486646875
0.4160337552742616, 0.11572700296735938
0.42109704641350215, 0.11572700296735938
0.42616033755274263, 0.11572700296735938
0.43122362869198316, 0.11572700296735938
0.43713080168776375, 0.11572700296735938
0.4421940928270042, 0.09792284866468837
0.44641350210970465, 0.0801186943620178
0.4489451476793249, 0.05044510385756684
0.4514767932489452, 0.02077151335311589
0.45232067510548524, -0.020771513353115445
0.45316455696202534, -0.06231454005934722
0.45400843881856545, -0.09792284866468837
0.4548523206751055, -0.1335311572700295
0.4548523206751055, -0.17507418397626084
0.4556962025316456, -0.21661721068249262
0.45654008438818566, -0.25816023738872396
0.45654008438818566, -0.2997032640949553
0.45654008438818566, -0.3412462908011866
0.45654008438818566, -0.3827893175074184
0.45654008438818566, -0.42433234421364974
0.45738396624472577, -0.46587537091988107
0.45738396624472577, -0.5074183976261128
0.45738396624472577, -0.5489614243323442
0.4582278481012658, -0.5845697329376853
0.4582278481012658, -0.6261127596439167
0.45907172995780593, -0.6676557863501484
0.45991561181434604, -0.7032640949554896
0.4607594936708861, -0.7448071216617209
0.4616033755274262, -0.7804154302670621
0.4641350210970464, -0.8100890207715135
0.4683544303797469, -0.7863501483679523
0.4708860759493671, -0.7507418397626111
0.47257383966244726, -0.71513353115727
0.4751054852320675, -0.685459940652819
0.4767932489451477, -0.6498516320474779
0.47848101265822784, -0.6142433234421363
0.4818565400843882, -0.5786350148367951
0.48438818565400843, -0.543026706231454
0.4869198312236287, -0.513353115727003
0.48945147679324896, -0.47181008902077126
0.4928270042194093, -0.4362017804154301
0.49620253164556966, -0.40652818991097917
0.49873417721518987, -0.370919881305638
0.49957805907173, -0.33531157270029643
0.5004219409282701, -0.2937685459940651
0.5012658227848101, -0.27002967359050434
0.5046413502109705, -0.2937685459940651
0.5063291139240507, -0.32937685459940624
0.5080168776371308, -0.370919881305638
0.5088607594936709, -0.41246290801186936
0.509704641350211, -0.4540059347181007
0.510548523206751, -0.48961424332344183
0.5122362869198313, -0.48367952522255164
0.5139240506329115, -0.4540059347181007
0.5147679324894515, -0.41246290801186936
0.5156118143459916, -0.36498516320474783
0.5156118143459916, -0.32344213649851605
0.5164556962025316, -0.2818991097922847
0.5172995780590718, -0.24035608308605338
0.5181434599156118, -0.19881305637982205
0.5181434599156118, -0.15727002967359027
0.5181434599156118, -0.11572700296735894
0.5189873417721519, -0.0801186943620178
0.5189873417721519, -0.04451038575667665
0.519831223628692, -0.008902077151335064
0.5215189873417722, 0.03264094955489627
0.5248945147679325, -0.0029673590504448732
0.5265822784810127, -0.04451038575667665
0.5282700421940929, -0.08605341246290799
0.529957805907173, -0.12166172106824913
0.5324894514767933, -0.15727002967359027
0.5383966244725739, -0.16320474777448046
0.5443037974683544, -0.1454005934718099
0.549367088607595, -0.1335311572700295
0.5527426160337553, -0.10385756676557856
0.5561181434599156, -0.06824925816023741
0.5611814345991561, -0.04451038575667665
0.5670886075949367, -0.032640949554895826
0.5721518987341773, -0.020771513353115445
0.5772151898734177, 0.0029673590504453173
0.579746835443038, 0.03264094955489627
0.5831223628691984, 0.06824925816023741
0.5864978902953587, 0.09198813056379818
0.5881856540084388, 0.12759643916913976
0.5915611814345991, 0.1632047477744809
0.5966244725738397, 0.19287833827893186
0.6008438818565401, 0.2225519287833828
0.6067510548523207, 0.2225519287833828
0.610126582278481, 0.18694362017804167
0.6126582278481013, 0.15133531157270053
0.6160337552742616, 0.11572700296735938
0.6185654008438819, 0.0741839762611276
0.6227848101265823, 0.04451038575667665
