x, y
0.02249718785151856, -0.000002182284980744556
0.24746906636670415, -0.00001553273427471117
0.3374578177727784, -0.000007830551989730425
0.44994375703037115, -0.00002143774069319641
0.5399325084364455, -0.00001578947368421053
0.6299212598425197, -0.000026829268292682934
0.7199100112485939, -0.000015275994865211824
0.8548931383577052, -0.00003427471116816432
0.9448818897637795, -0.00001835686777920411
1.0348706411698536, -0.000030423620025673954
1.1473565804274466, -0.00002220795892169449
1.2373453318335208, -0.00003350449293966624
1.327334083239595, -0.00001964056482670091
1.4848143982002249, -0.000026829268292682934
1.5973003374578176, -0.000020410783055198973
1.732283464566929, -0.00001835686777920411
1.7997750281214846, -0.000027342747111681653
1.9122609673790776, -0.000010911424903722725
2.02474690663667, -0.000025802310654685496
2.092238470191226, -0.000008600770218228503
2.1822272215973, -0.000026572528883183575
2.2722159730033744, -0.000003979460847240059
2.3847019122609674, -0.000024261874197689353
2.49718785151856, -0.0000042362002567394185
2.587176602924634, -0.000019897304236200268
2.6771653543307083, -0.000003979460847240059
2.7671541057367826, -0.000020924261874197693
2.8571428571428568, -8.985879332477583e-7
2.9471316085489314, -0.00001887034659820283
3.0371203599550056, -3.851091142490393e-7
3.12710911136108, -0.000021181001283697052
3.1946006749156353, 0.000005519897304236189
3.2845894263217095, -0.000017073170731707327
3.419572553430821, -6.418485237483988e-7
3.509561304836895, -0.000008344030808729144
3.622047244094488, 0.000006803594351732987
3.734533183352081, -0.000010397946084724006
3.8020247469066364, 0.000012965340179717574
3.8695163104611923, -0.000002182284980744556
3.9595050618672665, 0.000015275994865211797
4.026996625421822, 0.000007830551989730411
4.094488188976378, 0.00002118100128369704
4.161979752530933, 0.000023491655969191274
4.251968503937007, 0.00002734274711168164
4.296962879640045, 0.000031964056482670084
4.319460067491564, 0.00003453145057766365
4.409448818897638, 0.000038639281129653405
4.431946006749156, 0.00004249037227214377
4.476940382452193, 0.00004788189987163029
4.544431946006749, 0.000039666238767650816
4.634420697412823, 0.00004890885750962773
4.724409448818897, 0.00003299101412066752
4.791901012373453, 0.00003684210526315789
4.8143982002249714, 0.00002811296534017972
4.859392575928009, 0.000024005134788189966
4.904386951631046, 0.000019127086007702176
4.926884139482564, 0.000010911424903722712
4.99437570303712, 0.000003209242618741967
5.061867266591676, 0.000016816431322207954
5.106861642294713, -8.985879332477583e-7
5.15185601799775, -0.000010654685494223366
5.219347581552306, 0.000010397946084723993
5.30933633295838, -0.000012451861360718883
5.3768278965129355, 0.0000052631578947368295
5.46681664791901, -0.000008087291399229784
5.556805399325084, 1.283697047496662e-7
5.646794150731158, -0.000005776636713735562
5.669291338582677, -0.000011168164313222085
5.78177727784027, 0.0000044929396662387645
5.871766029246344, -0.000013992297817715026
5.984251968503937, 0.00000500641848523747
6.074240719910011, -0.000012708600770218242
6.186726659167603, 0.000010911424903722712
6.25421822272216, -0.000010654685494223366
6.344206974128234, 0.000014249037227214372
6.434195725534308, 0.0000039794608472400455
6.479190101237345, 0.000010654685494223352
6.546681664791901, 0.000014249037227214372
6.591676040494938, 0.000018870346598202816
6.636670416197975, 0.000024261874197689326
6.7266591676040495, 0.00002118100128369704
6.771653543307086, 0.00002734274711168164
6.816647919010124, 0.000025288831835686764
6.884139482564679, 0.00003273427471116816
6.996625421822272, 0.00002657252888318356
7.0641169853768275, 0.00003299101412066752
7.131608548931383, 0.000025545571245186123
7.199100112485938, 0.000019127086007702176
7.2890888638920135, 0.000022721437740693196
7.379077615298088, 0.000013735558408215653
7.424071991001124, 0.00000885750962772785
7.446569178852643, 0.0000044929396662387645
7.559055118110236, 0.00001168164313222079
7.64904386951631, -0.0000016688061617458369
7.7390326209223845, 0.000010141206675224633
7.851518560179977, -0.000002182284980744556
7.919010123734533, 0.0000044929396662387645
8.053993250843645, -0.000013735558408215667
8.166479190101237, -0.00000706033376123236
8.976377952755906, -0.000020410783055198973
9.966254218222721, -0.000012195121951219523
10.46119235095613, -0.00000346598202824134
10.93363329583802, -0.000013735558408215667
11.766029246344207, -0.000003979460847240059
13.205849268841394, -0.0000014120667522464774
14.465691788526433, -0.0000014120667522464774
15.005624296962878, 0.0000039794608472400455
15.073115860517435, -0.000005776636713735562
15.433070866141732, -6.418485237483988e-7
16.467941507311586, -0.0000011553273427471178
17.48031496062992, -0.0000014120667522464774
18.965129358830144, -0.0000011553273427471178
20, -0.0000011553273427471178
