x, y
0.0019455252918287938, 0.24213406292749656
0.0038910505836575876, 0.4801641586867305
0.005836575875486381, 0.8084815321477428
0.007782101167315175, 1.1285909712722297
0.011673151750972763, 1.5471956224350205
0.014591439688715954, 1.908344733242134
0.019455252918287938, 2.3064295485636115
0.024319066147859923, 2.5772913816689464
0.030155642023346304, 2.79890560875513
0.03696498054474708, 2.8891928864569083
0.04571984435797666, 2.8974008207934334
0.054474708171206226, 2.8358413132694937
0.06712062256809338, 2.7086183310533514
0.07976653696498054, 2.5690834473324213
0.0963035019455253, 2.3885088919288644
0.13618677042801558, 2.0807113543091655
0.15856031128404668, 1.9781121751025992
0.18968871595330739, 1.8303693570451436
0.2198443579766537, 1.7564979480164158
0.2587548638132296, 1.6415868673050615
0.29863813229571984, 1.5923392612859097
0.34922178988326846, 1.4774281805745555
0.39883268482490275, 1.4363885088919288
0.46011673151750976, 1.3296853625171
0.5223735408560312, 1.2845417236662107
0.5943579766536965, 1.1532147742818057
0.6663424124513618, 1.0957592339261286
0.7480544747081712, 0.9521203830369357
0.8287937743190662, 0.8864569083447332
0.914396887159533, 0.7633378932968536
1, 0.7633378932968536
