x, y
0.10599369085173502, 0.20215633423180593
0.11777076761303891, 0.2258760107816712
0.1280757097791798, 0.2431266846361186
0.1383806519453207, 0.262533692722372
0.1516298633017876, 0.28409703504043127
0.1604626708727655, 0.2991913746630728
0.17076761303890642, 0.3164420485175202
0.17812828601472133, 0.33153638814016173
0.18843322818086225, 0.3487870619946092
0.1943217665615142, 0.36172506738544474
0.20168243953732912, 0.3703504043126685
0.20904311251314406, 0.3789757412398922
0.21934805467928498, 0.3876010781671159
0.22818086225026288, 0.3983827493261456
0.23554153522607782, 0.41132075471698115
0.24437434279705572, 0.417789757412399
0.25173501577287066, 0.4242587601078167
0.2576235541535226, 0.4328840970350405
0.26498422712933756, 0.44150943396226416
0.2752891692954784, 0.4501347708894879
0.2870662460567823, 0.46091644204851756
0.29884332281808623, 0.4695417789757413
0.30914826498422715, 0.478167115902965
0.319453207150368, 0.48679245283018874
0.32975814931650893, 0.4911051212938006
0.3488958990536278, 0.48679245283018874
0.39305993690851737, 0.49757412398921835
0.42544689800210306, 0.5320754716981133
0.4916929547844374, 0.5989218328840971
0.5888538380651945, 0.4911051212938006
0.6874868559411146, 0.41132075471698115
0.7036803364879075, 0.4932614555256065
0.7169295478443743, 0.5536388140161725
0.7257623554153523, 0.603234501347709
0.7360672975814931, 0.6485175202156335
0.7449001051524711, 0.6981132075471699
0.7861198738170347, 0.9051212938005391
0.7905362776025237, 0.9654986522911051
0.7964248159831756, 1.0539083557951483
0.8023133543638276, 1.12722371967655
0.8082018927444795, 1.217789757412399
0.8155625657202944, 1.3342318059299192
0.8229232386961094, 1.4355795148247978
0.8317560462670873, 1.554177897574124
0.8376445846477392, 1.6512129380053908
0.8420609884332282, 1.711590296495957
0.8450052576235542, 1.7611859838274935
0.8479495268138801, 1.7978436657681942
0.8862250262881177, 1.8474393530997306
0.9303890641430074, 1.8
0.9348054679284963, 1.739622641509434
0.9421661409043113, 1.6641509433962265
0.9495268138801262, 1.5800539083557952
0.9539432176656152, 1.5304582210242588
0.9568874868559412, 1.4873315363881403
0.9627760252365931, 1.4291105121293801
0.970136698212408, 1.3471698113207549
0.97602523659306, 1.282479784366577
0.9819137749737119, 1.215633423180593
1.0025236593059936, 1.2609164420485175
1.0231335436382756, 1.3148247978436658
1.0481598317560463, 1.373045822102426
1.064353312302839, 1.4140161725067386
1.083491062039958, 1.4592991913746631
1.0952681388012617, 1.463611859838275
1.177707676130389, 1.5218328840970352
1.2763406940063091, 1.3191374663072777
1.3749737118822292, 1.3838274932614556
1.4456361724500526, 1.31266846361186
1.4618296529968455, 1.2954177897574124
1.4794952681388012, 1.2846361185983828
1.495688748685594, 1.276010781671159
1.51335436382755, 1.2652291105121294
1.5266035751840168, 1.2587601078167117
1.5398527865404836, 1.252291105121294
1.5545741324921136, 1.2436657681940702
1.5692954784437434, 1.2350404312668464
