x, y
0.22263450834879406, 0.000010362694300518133
0.5194805194805195, 0.000020725388601036267
0.7792207792207793, 0.0000310880829015544
1.0018552875695734, 0.00004559585492227979
1.2987012987012987, 0.00006010362694300518
1.5229885057471264, 0.00008170894526034711
1.6379310344827587, 0.00009612817089452603
1.6954022988505746, 0.00011214953271028036
1.7241379310344827, 0.00012496662216288383
1.7816091954022988, 0.00013778371161548729
1.839080459770115, 0.00014899866488651532
1.896551724137931, 0.0001618157543391188
1.9252873563218391, 0.00017303070761014684
2.0402298850574714, 0.00018264352469959944
2.2413793103448274, 0.00017463284379172226
2.3850574712643677, 0.00018424566088117488
2.471264367816092, 0.00019546061415220292
2.6149425287356323, 0.00020667556742323096
2.78735632183908, 0.0002050734312416555
2.9597701149425286, 0.00024512683578104135
3.074712643678161, 0.00022109479305740986
3.132183908045977, 0.00019546061415220292
3.160919540229885, 0.00017463284379172226
3.2758620689655173, 0.00016341789052069422
3.390804597701149, 0.0001714285714285714
3.5057471264367814, 0.0001906542056074766
3.6494252873563218, 0.0002146862483311081
3.793103448275862, 0.00019546061415220292
3.8505747126436782, 0.00017943925233644857
4.022988505747127, 0.00016341789052069422
4.195402298850575, 0.0001666221628838451
4.454022988505747, 0.00017303070761014684
4.568965517241379, 0.00018744993324432574
4.712643678160919, 0.0002050734312416555
4.885057471264368, 0.00022590120160213614
5.086206896551724, 0.0002419225634178905
5.2298850574712645, 0.00024993324432576766
5.517241379310345, 0.00024352469959946593
5.660919540229885, 0.0002531375166889185
5.775862068965517, 0.0002675567423230974
5.890804597701149, 0.00027877169559412546
6.091954022988506, 0.0002883845126835781
6.264367816091954, 0.00029639519359145523
6.350574712643678, 0.0003092122830440587
6.4655172413793105, 0.0003220293724966622
6.580459770114943, 0.00033004005340453934
6.75287356321839, 0.0003236315086782376
6.954022988505747, 0.0003220293724966622
7.068965517241379, 0.0003092122830440587
7.155172413793103, 0.0002947930574098798
7.241379310344827, 0.0002803738317757009
7.327586206896552, 0.00026435246995994653
7.413793103448276, 0.00024833110814419224
7.5, 0.00023551401869158876
7.672413793103448, 0.000229105473965287
7.816091954022989, 0.0002194926568758344
7.902298850574713, 0.00020667556742323096
8.017241379310345, 0.00019546061415220292
8.218390804597702, 0.00018744993324432574
8.419540229885058, 0.00017783711615487313
8.620689655172413, 0.00018264352469959944
8.82183908045977, 0.00017463284379172226
9.080459770114942, 0.00018104138851802402
9.281609195402298, 0.0001714285714285714
9.540229885057471, 0.00016021361815754336
9.683908045977011, 0.00014579439252336446
9.827586206896552, 0.00012496662216288383
10, 0.00011214953271028036
10.258620689655173, 0.00012977303070761014
10.545977011494253, 0.00013938584779706273
10.775862068965518, 0.00013137516688918556
10.919540229885058, 0.00011535380507343122
11.178160919540229, 0.00010413885180240319
11.46551724137931, 0.00008170894526034711
11.695402298850574, 0.00008170894526034711
11.89655172413793, 0.00008491321762349799
12.155172413793103, 0.00009132176234979972
12.35632183908046, 0.00008170894526034711
12.64367816091954, 0.00007530040053404538
12.931034482758621, 0.00008010680907877168
13.218390804597702, 0.00006408544726301735
13.50574712643678, 0.00006248331108144191
13.706896551724137, 0.00005607476635514018
13.96551724137931, 0.00006889185580774364
14.137931034482758, 0.00006568758344459278
14.310344827586206, 0.00007209612817089452
14.71264367816092, 0.00006408544726301735
14.885057471264368, 0.00005607476635514018
15.201149425287356, 0.00005607476635514018
15.718390804597702, 0.00005447263017356474
16.264367816091955, 0.00005767690253671561
16.580459770114942, 0.00005287049399198931
16.7816091954023, 0.00005287049399198931
17.18390804597701, 0.00005447263017356474
17.5, 0.00004485981308411214
17.75862068965517, 0.00005767690253671561
18.017241379310345, 0.000046461949265687575
18.39080459770115, 0.00005126835781041388
18.79310344827586, 0.00004165554072096127
19.2816091954023, 0.00004005340453938584
19.79885057471264, 0.00004005340453938584
20, 0.000035246995994659544
